site,maxdt,tomst_id
AIL120,2022-08-18T11:15:00Z,94194024
AIL121,2022-09-17T15:00:00Z,94194182
AIL122,2022-09-27T07:45:00Z,94194185
AIL123,2022-09-14T23:45:00Z,94194180
AIL124,2022-09-17T09:45:00Z,94194177
AIL125,2022-09-17T09:30:00Z,94194178
AIL126,2022-08-18T16:45:00Z,94194048
AIL127,2022-08-18T16:45:00Z,94194022
AIL128,2022-08-18T16:15:00Z,94194021
AIL129,2022-08-18T16:15:00Z,94194023
AIL130,2022-08-18T11:30:00Z,94194025
AIL131,2022-09-27T08:00:00Z,94194183
AIL132,2022-09-27T08:00:00Z,94194190
AIL133,2022-09-17T13:00:00Z,94194010
AIL134,2022-09-17T12:45:00Z,94194002
AIL135,2022-09-17T10:00:00Z,94194092
AIL136,2022-08-18T15:45:00Z,94194099
AIL137,2022-08-18T15:45:00Z,94194100
AIL138,2022-08-18T16:00:00Z,94194027
AIL139,2022-08-18T16:15:00Z,94194030
AIL140,2022-08-18T11:45:00Z,94194097
AIL141,2022-09-27T14:00:00Z,94194181
AIL142,2022-09-27T08:15:00Z,94194188
AIL143,2022-09-17T12:00:00Z,94194009
AIL144,2022-09-17T12:30:00Z,94194007
AIL145,2022-09-17T10:15:00Z,94194098
AIL146,2022-08-18T15:30:00Z,94194096
AIL147,2022-08-18T15:45:00Z,94194094
AIL148,2022-08-18T12:00:00Z,94194095
AIL149,2022-08-18T11:45:00Z,94194093
AIL150,2022-08-18T11:45:00Z,94194091
AIL151,2022-09-27T14:15:00Z,94194186
AIL152,2022-09-27T08:30:00Z,94194008
AIL153,2022-09-17T12:15:00Z,94194006
AIL154,2022-09-17T12:15:00Z,94194003
AIL155,2022-09-17T10:45:00Z,94194054
AIL156,2022-09-17T10:30:00Z,94194071
AIL157,2022-08-18T15:30:00Z,94194074
AIL158,2022-08-18T12:15:00Z,94194075
AIL159,2022-08-18T12:15:00Z,94194077
AIL160,2022-08-18T12:30:00Z,94194073
AIL161,2022-09-27T13:45:00Z,94194198
AIL162,2022-09-27T13:15:00Z,94194195
AIL163,2022-09-27T08:30:00Z,94194004
AIL164,2022-09-17T11:45:00Z,94194055
AIL165,2022-09-17T11:15:00Z,94194060
AIL166,2022-09-27T10:00:00Z,94194058
AIL167,2022-08-18T15:15:00Z,94194076
AIL168,2022-08-18T15:00:00Z,94194052
AIL169,2022-08-18T14:45:00Z,94194053
AIL170,2022-08-18T12:15:00Z,94194072
AIL171,2022-09-27T12:45:00Z,94194005
AIL172,2022-09-27T13:00:00Z,94194001
AIL173,2022-09-27T09:00:00Z,94194051
AIL174,2022-09-17T11:45:00Z,94194059
AIL175,2022-09-27T09:00:00Z,94194050
AIL176,2022-09-27T09:30:00Z,94194046
AIL177,2022-09-27T09:45:00Z,94194080
AIL178,2022-08-18T14:45:00Z,94194057
AIL179,2022-08-18T14:30:00Z,94194020
AIL180,2022-08-18T12:45:00Z,94194056
AIL181,2022-09-27T12:30:00Z,94194040
AIL182,2022-09-27T12:15:00Z,94194035
AIL183,2022-09-27T11:30:00Z,94194034
AIL184,2022-09-27T11:30:00Z,94194036
AIL185,2022-09-27T10:45:00Z,94194033
AIL186,2022-09-27T10:15:00Z,94194011
AIL187,2022-09-27T10:30:00Z,94194078
AIL188,2022-08-18T13:45:00Z,94194016
AIL189,2022-08-18T14:15:00Z,94194018
AIL190,2022-08-18T13:00:00Z,94194019
AIL191,2022-09-27T12:30:00Z,94194039
AIL192,2022-09-27T11:45:00Z,94194038
AIL193,2022-09-27T11:30:00Z,94194037
AIL194,2022-09-27T11:30:00Z,94194032
AIL195,2022-09-27T10:45:00Z,94194012
AIL196,2022-09-27T10:30:00Z,94194031
AIL197,2022-08-18T14:00:00Z,94194015
AIL198,2022-08-18T14:00:00Z,94194013
AIL199,2022-08-18T13:15:00Z,94194014
AIL200,2022-08-18T13:30:00Z,94194017
L1,2022-09-26T12:45:00Z,94213535
L10,2022-09-21T10:00:00Z,94213531
L11,2022-09-21T09:45:00Z,94212880
L12,2022-09-20T13:15:00Z,94212879
L13,2022-09-21T09:30:00Z,94213520
L14,2022-07-18T21:45:00Z,94212878
L15,2022-07-19T21:45:00Z,94213516
L15,2022-09-20T13:30:00Z,94217022
L16,2022-09-21T10:45:00Z,94213518
L18,2022-09-21T10:45:00Z,94213517
L19,2022-09-21T11:15:00Z,94212865
L2,2022-09-26T12:45:00Z,94213534
L20,2022-09-26T13:30:00Z,94212862
L21,2022-09-26T13:30:00Z,94212863
L22,2022-09-26T13:45:00Z,94212861
L23,2022-09-26T13:45:00Z,94212864
L24,2022-09-26T13:30:00Z,94200022
L25,2022-09-26T13:15:00Z,94200023
L3,2022-09-26T12:45:00Z,94213533
L4,2022-07-13T21:45:00Z,94213510
L5,2022-09-21T12:15:00Z,94213506
L6,2022-09-21T12:00:00Z,94213508
L7,2022-09-21T11:45:00Z,94213509
L9,2022-09-21T10:15:00Z,94213532
MAL001,2022-08-19T12:30:00Z,94194081
MAL002,2022-08-19T12:15:00Z,94194083
MAL003,2022-09-25T11:15:00Z,94194042
MAL004,2022-09-25T11:00:00Z,94194117
MAL005,2022-09-25T10:30:00Z,94194119
MAL006,2022-09-25T10:30:00Z,94194120
MAL007,2022-09-25T10:00:00Z,94194118
MAL008,2022-09-25T10:00:00Z,94194108
MAL009,2022-09-25T09:30:00Z,94194106
MAL010,2022-08-12T14:00:00Z,94194105
MAL011,2022-08-19T12:45:00Z,94194085
MAL012,2022-08-19T12:15:00Z,94194082
MAL013,2022-09-25T11:15:00Z,94194088
MAL014,2022-09-25T11:30:00Z,94194090
MAL015,2022-09-25T13:30:00Z,94194061
MAL016,2022-09-25T13:30:00Z,94194067
MAL017,2022-09-25T13:45:00Z,94194063
MAL018,2022-09-25T08:45:00Z,94194107
MAL019,2022-08-12T13:30:00Z,94194104
MAL020,2022-08-12T11:30:00Z,94194103
MAL021,2022-08-19T13:00:00Z,94194084
MAL022,2022-08-19T11:45:00Z,94194089
MAL023,2022-09-25T11:45:00Z,94194068
MAL024,2022-09-25T11:45:00Z,94194069
MAL025,2022-09-25T13:00:00Z,94194070
MAL026,2022-09-25T13:00:00Z,94194066
MAL027,2022-09-25T14:15:00Z,94194147
MAL028,2022-09-25T14:45:00Z,94194110
MAL029,2022-09-25T07:45:00Z,94194102
MAL030,2022-08-12T10:45:00Z,94194101
MAL031,2022-08-19T13:15:00Z,94194086
MAL032,2022-08-19T13:30:00Z,94194079
MAL033,2022-09-25T11:45:00Z,94194065
MAL034,2022-09-25T12:15:00Z,94194064
MAL035,2022-09-25T12:30:00Z,94194062
MAL036,2022-09-25T12:45:00Z,94194150
MAL037,2022-09-25T14:15:00Z,94194151
MAL038,2022-09-25T15:15:00Z,94194155
MAL039,2022-09-26T06:45:00Z,94194121
MAL040,2022-09-25T07:30:00Z,94194134
MAL041,2022-08-19T13:45:00Z,94194144
MAL042,2022-08-19T17:15:00Z,94194142
MAL043,2022-09-26T10:00:00Z,94194145
MAL044,2022-09-26T09:45:00Z,94194138
MAL045,2022-09-26T10:15:00Z,94194149
MAL046,2022-09-26T10:30:00Z,94194132
MAL047,2022-09-26T10:45:00Z,94194136
MAL048,2022-09-26T07:15:00Z,94194122
MAL049,2022-09-26T07:00:00Z,94194123
MAL050,2022-08-02T04:30:00Z,94194146
MAL051,2022-08-19T14:00:00Z,94194143
MAL052,2022-08-19T17:00:00Z,94194199
MAL053,2022-08-19T16:45:00Z,94194194
MAL054,2022-09-26T10:00:00Z,94194139
MAL055,2022-09-26T08:45:00Z,94194137
MAL056,2022-09-26T08:30:00Z,94194140
MAL057,2022-09-26T08:15:00Z,94194126
MAL058,2022-09-26T07:45:00Z,94194127
MAL059,2022-09-26T07:15:00Z,94194124
MAL060,2022-08-02T04:45:00Z,94194141
MAL061,2022-08-19T14:30:00Z,94194191
MAL062,2022-08-19T14:30:00Z,94194200
MAL063,2022-09-26T09:45:00Z,94194131
MAL064,2022-09-26T09:00:00Z,94194133
MAL065,2022-09-22T11:30:00Z,94194158
MAL066,2022-09-22T11:45:00Z,94194159
MAL067,2022-09-26T08:00:00Z,94194128
MAL068,2022-09-26T07:30:00Z,94194125
MAL070,2022-09-22T13:30:00Z,94194109
MAL071,2022-08-19T14:45:00Z,94194196
MAL072,2022-08-19T16:15:00Z,94194197
MAL074,2022-09-22T11:00:00Z,94194152
MAL075,2022-09-22T11:30:00Z,94194154
MAL076,2022-09-22T09:00:00Z,94194114
MAL077,2022-09-22T12:15:00Z,94194112
MAL078,2022-09-22T12:30:00Z,94194129
MAL079,2022-09-22T12:45:00Z,94194130
MAL080,2022-09-22T13:45:00Z,94194148
MAL081,2022-08-19T15:00:00Z,94194192
MAL082,2022-08-19T16:15:00Z,94194193
MAL083,2022-08-19T15:45:00Z,94194160
MAL084,2022-09-22T10:45:00Z,94194113
MAL085,2022-09-22T09:30:00Z,94194168
MAL086,2022-09-22T09:00:00Z,94194167
MAL087,2022-09-22T08:30:00Z,94194115
MAL088,2022-09-22T08:15:00Z,94194116
MAL089,2022-09-22T07:30:00Z,94194165
MAL090,2022-09-22T07:00:00Z,94194161
MAL091,2022-08-19T15:15:00Z,94194153
MAL094,2022-09-22T10:15:00Z,94194111
MAL095,2022-09-22T10:15:00Z,94194166
MAL097,2022-09-22T08:45:00Z,94194162
MAL098,2022-09-22T07:15:00Z,94194163
MAL099,2022-09-22T07:00:00Z,94194169
MAL100,2022-09-22T06:30:00Z,94194164
RA003,2022-08-16T09:45:00Z,94204720
RA007,2022-08-16T10:15:00Z,94204715
RA009,2022-08-10T07:15:00Z,94204717
RA010,2022-08-14T14:30:00Z,94204716
RA011,2022-08-14T14:45:00Z,94204719
RA013,2022-08-01T13:45:00Z,94204785
RA014,2022-08-01T14:00:00Z,94204779
RA015,2022-08-02T06:30:00Z,94204805
RA016,2022-08-01T10:45:00Z,94204786
RA017,2022-08-09T16:15:00Z,94204735
RA021,2022-08-16T13:00:00Z,94204731
RA022,2022-08-16T12:45:00Z,94204734
RA025,2022-08-16T13:30:00Z,94204732
RA027,2022-08-01T15:30:00Z,94204748
RA028,2022-08-14T12:45:00Z,94204740
RA029,2022-09-25T14:00:00Z,94204739
RA030,2022-08-19T16:30:00Z,94204736
RA031,2022-08-13T18:00:00Z,94204763
RA032,2022-08-13T17:45:00Z,94204765
RA033,2022-08-13T16:30:00Z,94204718
RA034,2022-08-13T16:45:00Z,94204711
RA035,2022-08-13T16:45:00Z,94204713
RA036,2022-08-13T16:15:00Z,94204712
RA037,2022-08-13T16:15:00Z,94204714
RA038,2022-08-13T15:45:00Z,94204764
RA039,2022-08-13T15:15:00Z,94204761
RA040,2022-08-13T14:15:00Z,94204762
RA041,2022-08-13T14:00:00Z,94204723
RA042,2022-08-13T14:00:00Z,94204721
RA043,2022-08-13T13:15:00Z,94204724
RA044,2022-08-09T12:45:00Z,94204725
RA045,2022-08-09T13:00:00Z,94204701
RA046,2022-08-09T13:15:00Z,94204704
RA047,2022-08-09T13:30:00Z,94204705
RA048,2022-08-09T13:45:00Z,94204707
RA049,2022-08-09T14:00:00Z,94204706
RA050,2022-08-09T15:30:00Z,94204710
RA051,2022-08-09T15:45:00Z,94204709
RA052,2022-08-09T15:15:00Z,94204703
RA053,2022-08-09T14:45:00Z,94204708
RA054,2022-08-09T15:15:00Z,94204702
RA055,2022-08-01T14:00:00Z,94204784
RA057,2022-08-01T14:15:00Z,94204780
RA058,2022-08-01T14:15:00Z,94204776
RA059,2022-08-01T14:30:00Z,94204783
RA060,2022-08-01T14:30:00Z,94204781
RA063,2022-08-02T06:45:00Z,94204804
RA064,2022-08-02T06:45:00Z,94204803
RA065,2022-08-13T18:45:00Z,94204789
RA066,2022-08-13T18:45:00Z,94204788
RA067,2022-08-13T19:30:00Z,94204801
RA068,2022-08-02T05:45:00Z,94204802
RA069,2022-08-10T07:30:00Z,94204791
RA070,2022-08-09T17:45:00Z,94204795
RA071,2022-08-09T17:30:00Z,94204792
RA072,2022-08-14T12:15:00Z,94204793
RA073,2022-08-01T09:15:00Z,94204790
RA074,2022-08-01T11:15:00Z,94204787
RA075,2022-08-01T11:30:00Z,94204794
RA076,2022-08-01T11:45:00Z,94204798
RA077,2022-08-16T10:00:00Z,94204799
RA078,2022-08-16T10:15:00Z,94204797
RA079,2022-08-16T10:30:00Z,94204800
RA081,2022-08-01T16:15:00Z,94204750
RA083,2022-08-01T16:00:00Z,94204746
RA084,2022-08-01T15:30:00Z,94204749
RA085,2022-08-01T15:30:00Z,94204727
RA086,2022-08-01T16:00:00Z,94204728
RA087,2022-08-12T11:45:00Z,94204730
RA088,2022-08-12T12:00:00Z,94204729
RA089,2022-08-12T12:30:00Z,94204726
RA090,2022-08-12T12:30:00Z,94204744
RA091,2022-08-12T12:45:00Z,94204743
RA092,2022-08-12T13:45:00Z,94204741
RA093,2022-08-12T13:45:00Z,94204742
RA094,2022-08-12T14:15:00Z,94204745
RA095,2022-08-14T14:15:00Z,94204737
RA096,2022-08-16T12:45:00Z,94204738
RA101,2022-08-16T13:30:00Z,94204733
MI019,2022-09-18T16:00:00Z,94181317
MI103,2022-09-18T16:00:00Z,94181311
MI1043,2022-09-19T04:45:00Z,94181625
MI1057,2022-09-18T14:30:00Z,94181319
MI1069,2022-09-20T09:15:00Z,94181610
MI1105,2022-09-20T09:00:00Z,94181620
MI1117,2022-09-20T12:00:00Z,94181619
MI11204,2022-09-18T08:45:00Z,94181301
MI11208,2022-09-18T09:15:00Z,94181621
MI11214,2022-09-23T10:45:00Z,94181617
MI11216,2022-09-23T11:00:00Z,94181616
MI11219,2022-09-18T12:15:00Z,94181626
MI11225,2022-09-20T12:15:00Z,94181615
MI11226,2022-09-20T09:15:00Z,94181305
MI11227,2022-09-20T09:45:00Z,94181307
MI11228,2022-09-20T10:00:00Z,94181306
MI11229,2022-09-20T09:45:00Z,94181304
MI1123,2022-09-18T10:45:00Z,94181623
MI11230,2022-09-20T10:00:00Z,94181309
MI11232,2022-09-20T10:30:00Z,94181614
MI11233,2022-09-20T10:45:00Z,94181618
MI1195,2022-09-20T11:15:00Z,94214996
MI151,2022-09-19T15:00:00Z,94181318
MI235,2022-09-19T13:15:00Z,94181310
MI247,2022-09-18T13:30:00Z,94181629
MI259,2022-09-18T15:45:00Z,94181316
MI343,2022-09-18T15:30:00Z,94181308
MI422,2022-09-18T15:00:00Z,94181315
MI475,2022-09-19T13:45:00Z,94181320
MI511,2022-09-19T13:30:00Z,94181312
MI529,2022-09-18T14:00:00Z,94181609
MI547,2022-09-19T14:15:00Z,94181314
MI553,2022-09-19T13:30:00Z,94181313
MI607,2022-09-18T12:15:00Z,94181627
MI667,2022-09-19T14:00:00Z,94181303
MI679,2022-09-20T12:00:00Z,94181603
MI685,2022-09-18T12:00:00Z,94181628
MI697,2022-09-18T14:00:00Z,94204722
MI747,2022-09-19T14:00:00Z,94181302
MI751,2061-07-26T14:45:00Z,94181607
MI757,2022-09-20T12:15:00Z,94181604
MI799,2022-09-20T11:45:00Z,94181606
MI805,2022-09-18T11:30:00Z,94181622
MI895,2022-09-18T14:30:00Z,94214997
MI907,2022-09-20T08:30:00Z,94181601
MI949,2022-09-20T08:45:00Z,94181608
MI961,2022-09-18T10:00:00Z,94181624
